date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-11-14 15:57:59,Gregor19666,TBlacktivist,1,0,0,"Biden will not be the Democratic candidate. He can't even remember what state he's in or who the president is right now :-)",,,,1195007979331997697,https://twitter.com/Gregor19666/status/1195007979331997697
2019-11-14 15:50:19,grsnapp,CNN,0,0,0,"Hillary, I still think you would make a good president, but for whatever reasons, you are toxic. If you were the Democratic candidate again, it would guarantee four more years of Trump. The world can't afford that. Enjoy your retirement. You've earned it!",,,,1195006052363751426,https://twitter.com/grsnapp/status/1195006052363751426
2019-11-14 15:37:15,Arthur_Adams,,0,0,0,"Remember, The Simpsons did say Trump would become President, all the way back in the year 2000. Fortunately, Lisa is the next President. Would #ElizabethWarren be the closest Democratic candidate to Lisa? Or maybe #PeteButtigieg, since Lisa was elected at age 38.",,,#ElizabethWarren #PeteButtigieg,1195002764335763456,https://twitter.com/Arthur_Adams/status/1195002764335763456
2019-11-14 15:37:08,mjsteudeman,,1,7,36,"an appropriate conference name tag should clarify to a stranger: - your name - your university affiliation - your pronouns - whether you're a Democratic candidate for President of the United States",,,,1195002733041999872,https://twitter.com/mjsteudeman/status/1195002733041999872
2019-11-14 15:32:04,edoconn2,ThomasKaempfen,1,0,0,"Ok, so knowing it's not democratic - which every candidate knew the rules beforehand to get LEGITIMATELY elected president - means Trump is LEGITIMATELY president and you've been working overtime to make sure you keep away from your original statement about legitimacy.",,,,1195001459529715713,https://twitter.com/edoconn2/status/1195001459529715713
2019-11-14 15:00:15,JonSokolow,shaunking,0,0,3,"Bright idea: Run a Democratic candidate for President who is careful not to propose systemic solutions to our intersecting crises of climate, poverty and inequality because that's how you beat Trump. That's how you win Michigan, Pa and Wisconsin. Oh wait....!",,,,1194993451902865409,https://twitter.com/JonSokolow/status/1194993451902865409
2019-11-14 14:12:01,makama66,,0,0,0,"The Supreme Court fixed November 15 to explain why it dismissed the appeal by the Peoples Democratic Party and its candidate, Atiku Abubakar, against the re-election of President Muhammadu Buhari. https://www.premiumtimesng.com/news/top-news/362794-presidential-election-supreme-court-fixes-date-to-explain-why-it-dismissed-atikus-appeal.html …",,,,1194981315503894528,https://twitter.com/makama66/status/1194981315503894528
2019-11-14 14:11:52,AdamRich84,,1,45,172,"“Pete Buttigieg is the best candidate for the Democratic Party, and the candidate best suited to serve as the next President of the United States,” Fernald said. #TeamPete #nhpoliticshttps://www.wmur.com/article/nh-primary-source-former-state-sen-mark-fernald-endorses-buttigieg-for-president/29793062 …",,,#TeamPete #nhpoliticshttps,1194981274093572101,https://twitter.com/AdamRich84/status/1194981274093572101
2019-11-14 14:10:11,PnarBradford,,0,0,0,"Former MA Governor Deval Patrick announces his candidacy for the President of the United States. I met him personally. He is a strong candidate and could easily be the front runner of the Democratic candidates. I am not sure if he could beat Trump though! Good luck.",,,,1194980850456244224,https://twitter.com/PnarBradford/status/1194980850456244224
2019-11-14 14:08:36,KevinPo300,,0,0,0,"I don’t understand why the Democratic Party is spending so much time and money trying to tarnish our President instead of finding a way to field a sensible candidate for the 2020 election It seems so foolish and wasteful and adding to the divisive culture we have",,,,1194980454258167809,https://twitter.com/KevinPo300/status/1194980454258167809
2019-11-14 14:07:45,dancallahan,davezirk,1,0,1,"He’s the best governor Massachusetts has had in a couple of decades, but he’s not the best candidate for the democratic nomination for president from Massachusetts",,,,1194980239270658050,https://twitter.com/dancallahan/status/1194980239270658050
2019-11-14 14:03:04,Daddy_Darrell,,1,0,0,"This whole plot by the Democrats is fairly smart I must say. If they, by some miracle, actually get President Trump impeached, then the Republicans have less than a year to find a candidate to run against the Democratic losers who are running for President...",,,,1194979059706540032,https://twitter.com/Daddy_Darrell/status/1194979059706540032
