date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-11-29 20:05:54,CDNnow,,0,0,0,"Hunter Biden’s Alleged Baby Mama Worked At DC Strip Club: Report Former Vice President Joe Biden’s son allegedly frequented a Washington, D.C., strip club where his “baby ... http://bit.ly/2OvQ2Xu #hunterbiden #lundenalexisrobertspic.twitter.com/tXKOSHsH3t",,,#hunterbiden #lundenalexisrobertspic,1200506190532358144,https://twitter.com/CDNnow/status/1200506190532358144
2019-11-29 20:05:52,GSLpatriot,JoeBiden,0,0,0,"I’m sure sales are sizzling",,,,1200506182936317952,https://twitter.com/GSLpatriot/status/1200506182936317952
2019-11-29 20:05:49,ImLivinginLight,JoeBiden,0,0,0,"Trump already did that. Catch up.",,,,1200506169002840065,https://twitter.com/ImLivinginLight/status/1200506169002840065
2019-11-29 20:05:49,CaseFranko,CarayJer,1,0,3,"The house is conducting an impeachment inquiry. Joe Biden is not the president therefore he cannot be impeached. Is it really that hard to figure out? pic.twitter.com/hmIVEq7BPe",,,,1200506167782498306,https://twitter.com/CaseFranko/status/1200506167782498306
2019-11-29 20:05:37,Heartforce,JoeBiden,0,0,0,"Love, gratitude and respect. Get that nomination so I can vote for you.pic.twitter.com/g0FaqUijb0",,,,1200506118960599041,https://twitter.com/Heartforce/status/1200506118960599041
2019-11-29 20:05:20,Mattropermay197,JoeBiden,0,0,0,"So you think you and Hunter are going to need that sometime soon",,,,1200506045170364416,https://twitter.com/Mattropermay197/status/1200506045170364416
2019-11-29 20:05:12,MrLeroyKincaid,triss_mas,1,0,0,"I guess I'm a goner @DHSWI ? Odd hypertrichotis from today Nov 29pic.twitter.com/faxqFDEyXi",,@DHSWI,,1200506013121753093,https://twitter.com/MrLeroyKincaid/status/1200506013121753093
2019-11-29 20:04:57,ChristinaVierr5,pushforward40,0,0,1,"He said it his damn self! C'mon people can we wrap this up!?",,,,1200505948806270976,https://twitter.com/ChristinaVierr5/status/1200505948806270976
2019-11-29 20:04:55,JrandBrooke2,JoeBiden,0,0,2,"30 + years later and you did what? #DropOutJoepic.twitter.com/zca45nyjYA",,,#DropOutJoepic,1200505943529869312,https://twitter.com/JrandBrooke2/status/1200505943529869312
2019-11-29 20:04:53,tturnt1,opendoorslowly1,0,0,0,"Well, smart one, post some facts to refute my numbers. If you need it, I'll explain what refute means, and teach you how to Google.",,,,1200505932884725760,https://twitter.com/tturnt1/status/1200505932884725760
2019-11-29 20:04:50,IkeTaylor24fan,evansrc717,0,0,0,"Sounds like Robert’s a hater! Too bad.",,,,1200505920876417025,https://twitter.com/IkeTaylor24fan/status/1200505920876417025
2019-11-29 20:04:48,DeniseArtBaker,KidKush479,0,0,1,"ONe sick pedifile is all I see,,,,,",,,,1200505912257105921,https://twitter.com/DeniseArtBaker/status/1200505912257105921
2019-11-29 20:04:46,IamaCamera2,Betelgeuse100,0,0,1,". @ewarren . @PeteButtigieg . @BernieSanders . @JoeBiden . @MikeBloomberg . @amyklobuchar . @ChrisVanHollen . @RepBarbaraLee . @BettyMcCollum04 . @maziehirono . @SenatorFischer . @SenFeinstein . @SenGillibrand . @JulianCastro . @AndrewYang . @RepAOChttps://twitter.com/Betelgeuse100/status/1200455335925952512 …",,@ewarren @PeteButtigieg @BernieSanders @JoeBiden @MikeBloomberg @amyklobuchar @ChrisVanHollen @RepBarbaraLee @BettyMcCollum04 @maziehirono @SenatorFischer @SenFeinstein @SenGillibrand @JulianCastro @AndrewYang @RepAOChttps,,1200505904111718400,https://twitter.com/IamaCamera2/status/1200505904111718400
