date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-11-23 23:34:00,JoeBiden,,961,1976,8771,"Climate change is an existential threat to our planet — we must take action. As president, not only will I recommit us to the Paris Agreement — I’ll lead the world to up the ante in addressing our climate emergency.https://time.com/5736322/venice-flooding-climate-change/ …",,,,1198384231254233089,https://twitter.com/JoeBiden/status/1198384231254233089
2019-11-23 15:41:00,JoeBiden,,758,799,3056,"The Trump Administration’s “Infrastructure Weeks” are a joke — but our crumbling roads and bridges are not. We need a transformational investment in America’s infrastructure and future: http://JoeBiden.com/Infrastructure pic.twitter.com/JkONIQrBcA",,,,1198265196696891393,https://twitter.com/JoeBiden/status/1198265196696891393
2019-11-22 18:01:00,JoeBiden,,866,560,3075,"We need to build an economy that reflects our values. My administration will reverse the Trump tax cuts for the super-wealthy and corporations. We'll then use that money to build a stronger, more inclusive middle class.",,,,1197938041395875840,https://twitter.com/JoeBiden/status/1197938041395875840
2019-11-22 16:15:00,JoeBiden,,588,437,2217,"Obamacare was and is a big deal. It saved lives and gave millions peace of mind. We cannot afford to tear it down and start over — we should protect and build on it.http://JoeBiden.com/healthcare",,,,1197911366385844225,https://twitter.com/JoeBiden/status/1197911366385844225
2019-11-22 01:48:00,JoeBiden,,4982,10683,69660,"It’s clear that Donald Trump has abused the power of the presidency. Full stop. He is the most corrupt president in modern American history.",,,,1197693177454419969,https://twitter.com/JoeBiden/status/1197693177454419969
2019-11-29 17:00:00,JoeBiden,,81,155,785,"Jill and I greatly admire the work of @NobelPrize laureate @DenisMukwege and @PanziHospital for raising awareness and caring for survivors of sexual violence in eastern Congo. We must end impunity for perpetrators. #16Days",,@NobelPrize @DenisMukwege @PanziHospital,#16Days,1200459405226938370,https://twitter.com/JoeBiden/status/1200459405226938370
2019-11-26 23:34:00,JoeBiden,,398,331,1442,"Prescription drug corporations are profiteering off of the pocketbooks of sick individuals — it’s wrong. It’s time to stand up to this abuse of power – and I’m ready to take on the battle as president. Read my plan:http://joebiden.com/healthcare",,,,1199471394612023303,https://twitter.com/JoeBiden/status/1199471394612023303
2019-11-26 22:20:43,JoeBiden,billyeichner,265,263,1636,"I'd love to, but it's right before the New Hampshire primary — I'll be busy talking to voters about how I'm going to beat Donald Trump. Come join me! You can sign up to join our team here: http://JoeBiden.com/Join https://twitter.com/billyeichner/status/1199445581082443776 …",,,,1199452953037484032,https://twitter.com/JoeBiden/status/1199452953037484032
2019-11-26 21:05:31,JoeBiden,SymoneDSanders,292,207,707,"It’s going to take all hands on deck to reach our end of month goal — I’d really appreciate your help. Chip in what you can: https://joe.link/2OKlWP7 https://twitter.com/SymoneDSanders/status/1199381807923376128 …",,,,1199434028656529414,https://twitter.com/JoeBiden/status/1199434028656529414
2019-11-25 22:40:00,JoeBiden,,243,180,740,"One of my favorite parts of being on the campaign trail is meeting folks across the country and hearing their stories. That's why I want to sit down and have dinner with you—and yes, we can have ice cream for dessert! Chip in for your chance to win: https://joe.link/2DgtN1x pic.twitter.com/dnnpiKOIS5",,,,1199095417205673984,https://twitter.com/JoeBiden/status/1199095417205673984
2019-11-25 20:50:00,JoeBiden,,381,525,2112,"We need to face the facts on climate change: it’s already here and it poses an existential threat to our future. There is no time to waste. On day one, I’ll take the bold action necessary to protect our planet for future generations.https://www.nytimes.com/2019/11/24/us/florida-keys-flooding-king-tide.html …",,,,1199067734820057093,https://twitter.com/JoeBiden/status/1199067734820057093
2019-11-24 19:56:00,JoeBiden,,658,713,3550,"Weapons of war have no place in our communities. I’ve successfully taken on the @NRA to ban assault weapons and high-capacity magazines before, and I’ll do it again in the White House.http://JoeBiden.com/GunSafety",,@NRA,,1198691757342560258,https://twitter.com/JoeBiden/status/1198691757342560258
2019-11-24 00:42:00,JoeBiden,,348,348,1668,"Health care is one of the biggest issues in this election. As president, I will ensure health care is a right, not a privilege — and give everyone the peace of mind they deserve. Read my full plan: http://joebiden.com/healthcare",,,,1198401343758774273,https://twitter.com/JoeBiden/status/1198401343758774273
2019-11-23 21:08:48,JoeBiden,,495,645,3000,"Thank you Tom and Christie Vilsack for your support. Together, we will win Iowa and move this country forward.pic.twitter.com/zuZm2sdGvU",,,,1198347693141172224,https://twitter.com/JoeBiden/status/1198347693141172224
2019-11-22 22:25:00,JoeBiden,,1634,600,3121,"Donald Trump is the most corrupt president in modern American history. He has to go. If you agree, chip in $5 to help us make him a one-term president: https://secure.actblue.com/donate/biden2020_fr_q42019-social6?refcode=social-tw-20191122corruption&utm_medium=social&utm_source=tw&utm_campaign=20191122corruption …",,,,1198004478697304064,https://twitter.com/JoeBiden/status/1198004478697304064
2019-11-22 19:45:00,JoeBiden,,567,510,1829,"This election is about who we are and who we want to be. I believe we are a nation that welcomes those fleeing persecution and seeking asylum — not a nation that turns our back on them.https://www.buzzfeednews.com/article/hamedaleaziz/trump-administration-deport-asylum-guatemala-lawyers-border?ref=bfnsplash …",,,,1197964213836222464,https://twitter.com/JoeBiden/status/1197964213836222464
2019-11-21 23:20:00,JoeBiden,,194,570,2287,"Campbell is an incredible young man, and I’m proud to have played a small part in his journey.pic.twitter.com/vi1bGh3FjY",,,,1197655932030869504,https://twitter.com/JoeBiden/status/1197655932030869504
2019-11-21 22:01:00,JoeBiden,,574,222,1148,"We had a great night at the #DemDebate, but we need your help to keep this momentum going. Chip in $5 now: https://joe.link/2OCg9uX pic.twitter.com/TqWHFrM3IK",,,#DemDebate,1197636051243655168,https://twitter.com/JoeBiden/status/1197636051243655168
2019-11-21 20:45:00,JoeBiden,,382,192,895,"Get ready Iowa, I'm heading your way for an eight-day, 18 county “No Malarkey” barnstorm! Find an event near you: https://joe.link/37kBEc6 pic.twitter.com/uTsZVdvgRE",,,,1197616925011873792,https://twitter.com/JoeBiden/status/1197616925011873792
2019-11-21 19:32:00,JoeBiden,,1482,1177,10859,"The White House is not a place for on-the-job training. I'll be ready on day one.",,,,1197598554023325697,https://twitter.com/JoeBiden/status/1197598554023325697
